listed_price,bed_type,bathrooms,beds
144,Real Bed,1,1
89,Real Bed,1,1
129,Real Bed,1,1
129,Real Bed,1,3
220,Real Bed,1,1
180,Real Bed,1.5,1
160,Real Bed,1,1
295,Real Bed,1,2
250,Real Bed,1,3
205,Real Bed,1,2
150,Real Bed,1,1
60,Real Bed,1,1
300,Real Bed,1,3
225,Real Bed,1,2
79,Real Bed,1,2
275.000000000001,Real Bed,1,1
279,Real Bed,1,1
147,Real Bed,1,1
300,Real Bed,1,2
223,Real Bed,1,2
190,Real Bed,1,2
170,Real Bed,1,1
160,Real Bed,1,1
195,Real Bed,1,1
299,Real Bed,1,2
698.999999999999,Real Bed,1,2
89,Real Bed,1.5,1
200,Real Bed,1,2
175,Real Bed,1,1
195,Real Bed,1,1
250,Real Bed,1,1
900.000000000001,Real Bed,2.5,4
180,Real Bed,1,2
69,Real Bed,1,2
183,Real Bed,1,3
300,Real Bed,2,3
176,Real Bed,1,2
125,Real Bed,1.5,1
597,Real Bed,2,2
89.9999999999997,Real Bed,1,1
109,Real Bed,1,1
250,Real Bed,1,1
275.000000000001,Real Bed,1,2
504,Real Bed,2,2
167,Real Bed,NA,1
69,Real Bed,1,1
169,Real Bed,1,3
35,Real Bed,1.5,1
200,Real Bed,2,1
395,Real Bed,2,2
80,Real Bed,1,1
150,Real Bed,1,1
159,Real Bed,1,2
299,Real Bed,1,2
200,Real Bed,1,2
175,Real Bed,1,1
176,Real Bed,1,1
175,Real Bed,1,2
400,Real Bed,2,2
150,Real Bed,1,1
163,Real Bed,1,1
94,Real Bed,1,1
120,Real Bed,1,1
185,Real Bed,1,1
199,Real Bed,2,3
75,Real Bed,1.5,1
350,Real Bed,1,2
350,Real Bed,1,3
100,Real Bed,1,1
235,Real Bed,1.5,3
149,Real Bed,1,2
148,Real Bed,1,2
450,Real Bed,2,5
177,Real Bed,2,3
175,Real Bed,1,1
183,Real Bed,1,1
295,Real Bed,1,1
200,Real Bed,1,1
88,Real Bed,1,1
99,Real Bed,1,1
260,Real Bed,1,1
125,Real Bed,1.5,1
95,Real Bed,1,3
75,Pull-out Sofa,1,1
140,Real Bed,1,1
265,Real Bed,1,1
189,Real Bed,1,1
330.000000000001,Real Bed,2,3
140,Real Bed,1,1
200,Real Bed,1,1
60,Real Bed,1,1
125,Real Bed,1,1
125,Real Bed,1,1
150,Real Bed,1,1
129,Real Bed,1,1
249,Real Bed,1,2
200,Real Bed,1,2
350,Real Bed,1,1
99,Real Bed,1,1
129,Real Bed,2,3
350,Real Bed,1,1
500,Airbed,0,1
124,Real Bed,1.5,2
1400,Real Bed,4.5,6
208,Real Bed,1,3
149,Real Bed,1,1
89.9999999999997,Real Bed,1,1
159,Real Bed,1,1
234,Real Bed,2,3
69,Real Bed,1,1
160,Real Bed,1,1
600,Real Bed,2,7
900.000000000001,Real Bed,3,4
280,Real Bed,1.5,2
165,Real Bed,1,1
750,Real Bed,2.5,2
175,Real Bed,1,2
69,Real Bed,1,2
145,Real Bed,1,1
164,Real Bed,1,1
195,Real Bed,1,2
300,Real Bed,1,2
134,Real Bed,1,1
95,Real Bed,1,1
129,Real Bed,1,1
450,Real Bed,2,2
195,Real Bed,1,1
100,Real Bed,1,1
130,Real Bed,1,1
150,Real Bed,1,1
275.000000000001,Real Bed,1,3
100,Real Bed,1,1
400,Real Bed,1,2
59,Real Bed,1,2
115,Real Bed,1.5,1
100,Real Bed,1,1
250,Real Bed,1,1
125,Real Bed,1,1
327,Real Bed,2,2
275.000000000001,Real Bed,1,2
130,Real Bed,1,2
320,Real Bed,2,2
100,Real Bed,1,1
185,Real Bed,1,1
180,Real Bed,1,1
50,Real Bed,1,1
240,Real Bed,1,1
78,Real Bed,1,2
185,Real Bed,1,2
185,Real Bed,2,2
157,Real Bed,1.5,1
300,Real Bed,1,2
195,Real Bed,1,1
200,Real Bed,1,2
195,Real Bed,1,2
375.000000000001,Real Bed,1.5,3
149,Real Bed,1,1
275.000000000001,Real Bed,1,3
130,Real Bed,1,1
167,Real Bed,1,2
140,Airbed,1,2
154,Real Bed,1,2
180,Real Bed,1,2
200,Real Bed,1,1
235,Real Bed,1,1
69,Real Bed,1,2
167,Real Bed,1,2
200,Real Bed,1,1
195,Real Bed,1,2
82.9999999999999,Real Bed,1,1
189,Real Bed,1,2
147,Real Bed,1,1
100,Real Bed,1,1
60,Real Bed,1.5,1
219,Real Bed,1,1
139,Real Bed,1,2
159,Real Bed,1,2
118,Real Bed,1,1
225,Real Bed,1,3
398.999999999999,Real Bed,2,6
159,Real Bed,1,2
40,Real Bed,1,1
699.999999999999,Real Bed,3,10
39,Real Bed,1,3
45,Real Bed,1,1
625,Real Bed,2,5
39,Real Bed,1,1
156,Real Bed,1.5,4
150,Real Bed,2,3
300,Real Bed,4,13
79,Real Bed,1,1
75,Pull-out Sofa,0.5,1
50,Real Bed,1,1
80,Real Bed,1,1
39,Real Bed,1,1
44,Real Bed,1,1
350,Real Bed,2,3
125,Real Bed,1,2
40,Real Bed,3,1
95,Real Bed,1,1
85,Real Bed,1,2
169,Real Bed,1,2
75,Real Bed,1,2
47,Real Bed,1,1
115,Real Bed,1,1
268.999999999999,Real Bed,1.5,3
75,Real Bed,1,1
79,Real Bed,1,1
129,Pull-out Sofa,1,1
95,Real Bed,1.5,1
120,Real Bed,1,1
125,Real Bed,1,1
199,Real Bed,3,9
230,Real Bed,1,2
159,Real Bed,1,2
536,Real Bed,2,9
72,Real Bed,1,1
100,Real Bed,1,5
75,Real Bed,2,1
80,Real Bed,2,1
78,Pull-out Sofa,1,1
65,Real Bed,2,1
345,Real Bed,2,4
40,Real Bed,1,1
32,Real Bed,1,1
48,Real Bed,1.5,1
89.9999999999997,Real Bed,1,1
50,Real Bed,1,1
195,Real Bed,1,1
100,Real Bed,1,2
62,Real Bed,1,1
145,Real Bed,1,1
160,Real Bed,1,2
150,Real Bed,1,2
250,Real Bed,1,1
149,Real Bed,1,1
75,Real Bed,2,1
91,Real Bed,1,1
62,Real Bed,1,2
63,Real Bed,1,1
250,Real Bed,2.5,5
350,Real Bed,3.5,4
35,Pull-out Sofa,1,1
65,Real Bed,1,1
150,Real Bed,2.5,9
60,Real Bed,1,1
75,Real Bed,2,1
85,Real Bed,1,1
46,Real Bed,1,1
160,Real Bed,1,1
135,Real Bed,1,2
78,Real Bed,1,1
40,Real Bed,1,1
129,Real Bed,1,3
56,Real Bed,1,1
33,Real Bed,1,1
89.9999999999997,Real Bed,2.5,1
300,Real Bed,2,2
125,Real Bed,1,1
57,Real Bed,1,2
65,Real Bed,1,2
45,Real Bed,1,1
40,Real Bed,1,1
195,Real Bed,1,2
150,Real Bed,2,6
105,Real Bed,1,1
40,Real Bed,1,1
120,Real Bed,1,2
65,Real Bed,1,1
130,Real Bed,1.5,4
40,Real Bed,1,1
220,Real Bed,2,11
100,Real Bed,1,1
193,Real Bed,1,2
110,Real Bed,2,2
70,Real Bed,1.5,1
75,Real Bed,1,1
150,Real Bed,1,1
85,Real Bed,1,1
33,Real Bed,1,1
60,Futon,2,1
112,Real Bed,1,1
125,Real Bed,1,1
74,Real Bed,1,3
40,Real Bed,1,1
139,Real Bed,1,1
70,Real Bed,1,1
40,Real Bed,3,1
73,Real Bed,1,1
79,Real Bed,1,1
99,Real Bed,1,1
85,Real Bed,1,1
55,Real Bed,1,1
45,Real Bed,2.5,1
30,Airbed,1,1
100,Real Bed,1,4
70,Real Bed,1,1
70,Real Bed,1,1
159,Real Bed,1,1
125,Real Bed,1,1
59,Real Bed,1,1
70,Real Bed,1,2
65,Real Bed,1,1
150,Real Bed,1,1
45,Real Bed,1,2
118,Real Bed,1,2
110,Real Bed,1,1
44,Real Bed,1,1
75,Real Bed,1,1
50,Futon,1,1
60,Real Bed,1,1
75,Real Bed,1,1
169,Real Bed,1,1
250,Pull-out Sofa,1,3
89.9999999999997,Real Bed,1,1
30,Real Bed,1,1
325,Real Bed,1,3
200,Real Bed,2,1
200,Real Bed,1,1
59,Real Bed,2,1
250,Real Bed,1,3
75,Real Bed,1,1
125,Real Bed,1,1
50,Real Bed,1,1
450,Real Bed,2,5
80,Real Bed,1,1
42,Real Bed,1,1
99,Real Bed,1,1
450,Real Bed,2,4
30,Real Bed,1,1
60,Real Bed,1,1
95,Real Bed,2,1
99,Real Bed,1,2
80,Real Bed,1,1
28,Real Bed,1,1
60,Real Bed,1,1
375.000000000001,Real Bed,2,5
100,Real Bed,1,1
160,Real Bed,1,4
225,Real Bed,1,3
130,Real Bed,1,1
70,Real Bed,1,1
75,Real Bed,1,2
45,Real Bed,1,1
79,Real Bed,1,2
65,Real Bed,1,1
75,Airbed,1,3
80,Real Bed,1,1
179,Real Bed,1,2
110,Real Bed,1,1
159,Real Bed,1,2
51,Real Bed,1,1
39,Real Bed,1,1
49,Real Bed,1,1
47,Real Bed,2.5,1
39,Real Bed,1,1
40,Real Bed,1,1
35,Airbed,1,1
65,Real Bed,1,1
41,Real Bed,1.5,1
41,Real Bed,1.5,1
49,Real Bed,1.5,1
286,Real Bed,2,8
68,Real Bed,1,1
105,Real Bed,1,1
60,Real Bed,1,1
44,Real Bed,1,1
75,Real Bed,1,2
41,Real Bed,1,1
60,Real Bed,1,1
35,Real Bed,1.5,1
37,Airbed,1,1
75,Real Bed,1,3
82.9999999999999,Real Bed,1,2
30,Airbed,1,1
41,Real Bed,1,1
40,Real Bed,1.5,1
37,Real Bed,1.5,1
89.9999999999997,Real Bed,1,1
65,Real Bed,1,1
119,Real Bed,1,3
60,Real Bed,1,1
56,Real Bed,1,1
60,Real Bed,1.5,1
35,Airbed,1,1
400,Real Bed,3.5,5
39,Real Bed,1,1
121,Real Bed,1,2
39,Real Bed,1,1
33,Real Bed,1,1
179,Real Bed,1,4
60,Real Bed,1,1
35,Airbed,1,1
180,Real Bed,2,2
61,Real Bed,2,2
59,Real Bed,2,2
125,Real Bed,1,2
125,Real Bed,1,3
52,Real Bed,2,1
65,Real Bed,1.5,2
220,Real Bed,1.5,5
125,Real Bed,1,2
189,Real Bed,2,5
75,Real Bed,1.5,1
65,Real Bed,2.5,2
55,Real Bed,2,1
61,Real Bed,2,1
55,Real Bed,1,2
65,Real Bed,1,1
139,Real Bed,1,4
144,Real Bed,1,3
51,Real Bed,2,1
55,Real Bed,1,2
60,Real Bed,2,1
175,Real Bed,1.5,2
495.000000000001,Real Bed,1.5,5
125,Real Bed,1,3
50,Real Bed,2,1
199,Real Bed,1,4
150,Real Bed,1,2
92.9999999999999,Real Bed,1,1
165,Real Bed,1,3
176,Real Bed,1,3
175,Real Bed,1,2
150,Real Bed,1,3
55,Real Bed,2,2
200,Real Bed,2,6
175,Real Bed,1,3
100,Real Bed,1,1
140,Real Bed,1,1
60,Real Bed,2,2
50,Real Bed,1,1
65,Real Bed,1.5,3
70,Real Bed,1.5,1
216,Real Bed,2,6
70,Real Bed,1.5,1
60,Real Bed,1,1
50,Real Bed,2,1
46,Real Bed,2,1
46,Real Bed,1,1
225,Real Bed,2,7
75,Real Bed,2,2
50,Real Bed,1,1
88,Real Bed,1,1
178,Real Bed,1,3
100,Real Bed,1,2
63,Real Bed,2,2
120,Real Bed,2,2
65,Real Bed,1,1
60,Real Bed,1,1
67,Real Bed,2,2
65,Real Bed,2,2
250,Real Bed,1,3
75,Real Bed,1.5,1
40,Real Bed,1,1
69,Real Bed,1,1
55,Real Bed,1,2
55,Real Bed,1,1
97,Real Bed,1.5,2
120,Real Bed,1.5,1
96,Real Bed,1,2
44,Real Bed,1,2
64,Real Bed,1,1
105,Real Bed,1.5,1
54,Real Bed,1.5,3
55,Real Bed,1,1
100,Real Bed,1,1
40,Real Bed,1,1
100,Real Bed,1,2
250,Real Bed,1,5
170,Real Bed,2,3
195,Real Bed,1,3
31,Airbed,1,1
65,Real Bed,1,2
37,Airbed,1,1
76,Real Bed,1,1
60,Real Bed,1,1
35,Airbed,1,1
190,Real Bed,1.5,5
189,Real Bed,1,2
55,Real Bed,3.5,2
75,Real Bed,1,1
65,Real Bed,1,1
247,Real Bed,1,3
69,Real Bed,1.5,1
100,Real Bed,1,1
70,Real Bed,1,1
67,Real Bed,1,2
45,Real Bed,3.5,2
59,Real Bed,1,1
75,Real Bed,1,2
52,Real Bed,1,1
55,Real Bed,1,1
36,Real Bed,3.5,1
135,Real Bed,1,2
60,Real Bed,1,1
38,Airbed,1,1
75,Futon,1,1
89,Real Bed,1,3
139,Real Bed,1,2
100,Real Bed,1.5,1
69,Real Bed,1.5,1
120,Real Bed,2,2
195,Real Bed,1,4
60,Real Bed,1,1
36,Real Bed,1,1
31,Airbed,1,1
70,Real Bed,1,1
58,Real Bed,1.5,1
59,Real Bed,1,1
60,Real Bed,1,1
249,Real Bed,1,6
24,Pull-out Sofa,1,1
60,Real Bed,1,1
34,Airbed,1,1
219,Airbed,2,2
50,Real Bed,1,1
47,Real Bed,1,1
75,Real Bed,1,1
84,Real Bed,1,2
55,Real Bed,1,1
55,Real Bed,1,1
180,Real Bed,1.5,2
50,Real Bed,1,1
60,Real Bed,1,1
50,Real Bed,1,1
89,Real Bed,1.5,1
104,Real Bed,1,2
75,Real Bed,1,1
65,Real Bed,1,1
99,Real Bed,1,4
29,Airbed,1,1
80,Real Bed,1,1
55,Real Bed,1,1
157,Real Bed,1,2
195,Real Bed,1,2
195,Real Bed,1,1
60,Real Bed,1,1
31,Airbed,1,1
150,Real Bed,1,2
99,Real Bed,1,2
39,Real Bed,3.5,2
35,Airbed,1,1
60,Real Bed,1,1
85,Real Bed,1,6
85,Real Bed,1,1
264,Real Bed,1,3
160,Real Bed,1,2
30,Real Bed,1,1
69,Real Bed,1,1
63,Real Bed,2,2
59,Real Bed,4,1
65,Real Bed,1,1
76,Real Bed,1,1
68,Real Bed,2,6
60,Real Bed,2.5,1
99,Real Bed,1,1
125,Real Bed,1,2
51,Real Bed,1,2
30,Real Bed,1,1
99,Real Bed,1,1
115,Real Bed,1,3
200,Real Bed,2,2
200,Real Bed,1,2
75,Real Bed,1,1
75,Real Bed,2,1
89.9999999999997,Real Bed,1,2
110,Real Bed,1,4
53,Real Bed,2,1
150,Real Bed,1,1
60,Real Bed,1,1
47,Real Bed,1,1
75,Real Bed,1,1
125,Real Bed,1,2
294,Real Bed,1,5
89,Real Bed,1,1
70,Real Bed,1,1
58,Real Bed,1,1
275.000000000001,Real Bed,3,12
28,Real Bed,1,1
60,Real Bed,1,2
68,Real Bed,1,1
110,Real Bed,1.5,2
98,Real Bed,1,1
249,Real Bed,2,7
55,Real Bed,1,1
65,Real Bed,1,1
108,Real Bed,1,1
264,Real Bed,1,6
150,Real Bed,1,2
190,Real Bed,1,3
276,Real Bed,1,3
275.000000000001,Real Bed,3,13
85,Real Bed,1,1
200,Real Bed,1,3
100,Real Bed,1,1
82.9999999999999,Real Bed,1,2
35,Real Bed,1,1
50,Real Bed,1,1
126,Real Bed,1,3
70,Real Bed,1,1
120,Real Bed,1.5,1
125,Real Bed,1,2
35,Airbed,1,1
50,Real Bed,1,1
80,Real Bed,1,1
55,Real Bed,1,1
80,Real Bed,1,1
95,Real Bed,1,1
77,Real Bed,2,2
80,Real Bed,1,1
25,Real Bed,1,1
149,Real Bed,1,3
200,Real Bed,1,1
140,Real Bed,1,1
49,Real Bed,1,4
150,Real Bed,1.5,1
70,Real Bed,2.5,1
142,Real Bed,1,4
96,Real Bed,1,1
65,Real Bed,1,1
40,Real Bed,1,2
120,Real Bed,1,2
75,Real Bed,1,2
417,Real Bed,2,5
70,Real Bed,1,1
62,Real Bed,1,2
100,Real Bed,1,2
100,Real Bed,1,1
100,Airbed,1,1
200,Real Bed,1.5,2
66,Real Bed,1,2
80,Real Bed,1,1
199,Real Bed,1,2
120,Real Bed,1,2
47,Real Bed,1,1
100,Real Bed,1,2
129,Real Bed,1,1
95,Real Bed,1,1
60,Real Bed,1,2
80,Real Bed,1,1
55,Real Bed,1,1
250,Real Bed,1,2
306.000000000001,Real Bed,2.5,3
65,Real Bed,1,1
135,Real Bed,1,2
76,Real Bed,2,2
65,Real Bed,1,1
46,Real Bed,1,1
75,Real Bed,1,1
60,Real Bed,1,1
175,Real Bed,1,2
35,Real Bed,1,1
70,Real Bed,2.5,1
175,Real Bed,2,4
99,Real Bed,1,3
35,Real Bed,1.5,2
70,Futon,2.5,1
80,Real Bed,1,2
135,Real Bed,1,1
150,Real Bed,1,1
198,Real Bed,1.5,2
55,Real Bed,1,1
60,Real Bed,1,1
160,Real Bed,1,1
55,Real Bed,1.5,1
69,Real Bed,1,1
74,Real Bed,1,2
150,Real Bed,1.5,3
60,Real Bed,1,1
51,Real Bed,1,1
35,Real Bed,1,1
97,Real Bed,1,1
65,Real Bed,1.5,1
48,Real Bed,2,2
69,Real Bed,1,1
50,Real Bed,1,1
75,Real Bed,1,4
51,Real Bed,1,1
79,Real Bed,1,3
65,Real Bed,1,2
65,Real Bed,1,1
105,Real Bed,1,1
35,Futon,2,2
30,Real Bed,2,1
67,Real Bed,2,2
50,Real Bed,1,1
69,Real Bed,1,1
140,Futon,1,1
144,Real Bed,6,1
500,Real Bed,4,4
98,Real Bed,1,1
699.999999999999,Real Bed,1.5,5
150,Real Bed,1,1
300,Real Bed,2,2
159,Real Bed,1,1
172,Real Bed,1,1
130,Real Bed,1.5,1
150,Real Bed,1,2
375.000000000001,Real Bed,2,2
150,Real Bed,1,1
99,Real Bed,1,2
95,Real Bed,1,1
110,Real Bed,1,2
288,Real Bed,2,5
128,Real Bed,1,1
300,Real Bed,1.5,2
199,Real Bed,1.5,1
108,Real Bed,1,1
187,Real Bed,1,2
89.9999999999997,Real Bed,1,1
350,Real Bed,2,3
698.999999999999,Real Bed,2,2
150,Real Bed,1,1
175,Real Bed,1,1
450,Real Bed,3.5,10
265,Real Bed,1.5,3
69,Real Bed,1,1
500,Real Bed,2.5,4
220,Real Bed,1,2
150,Real Bed,1,3
75,Real Bed,1,1
130,Real Bed,1.5,1
149,Real Bed,1,2
175,Real Bed,2,3
139,Real Bed,1,8
150,Real Bed,1,2
175,Real Bed,1,1
320,Real Bed,2.5,5
199,Real Bed,1,1
225,Real Bed,1.5,4
135,Real Bed,1,2
250,Real Bed,2,2
71.0000000000001,Real Bed,1,1
100,Real Bed,1,1
122,Real Bed,2.5,1
135,Real Bed,1,1
139,Real Bed,2,2
150,Real Bed,1,1
205,Real Bed,2,1
216,Real Bed,1,6
500,Real Bed,2.5,3
235,Real Bed,1.5,2
159,Real Bed,2,3
398.999999999999,Real Bed,2,6
99,Real Bed,2,1
140,Real Bed,1,1
375.000000000001,Real Bed,2,3
100,Real Bed,1,1
105,Real Bed,1,1
104,Real Bed,1,1
125,Real Bed,1,1
500,Real Bed,2,2
200,Real Bed,1,2
89,Real Bed,1,5
237,Real Bed,1,1
119,Real Bed,1,1
240,Real Bed,2,2
180,Real Bed,1,1
110,Real Bed,1,1
245,Real Bed,2,2
150,Real Bed,1,3
400,Real Bed,2,2
175,Real Bed,1,2
115,Real Bed,1,1
144,Real Bed,6,1
200,Real Bed,1,2
130,Real Bed,5,1
150,Real Bed,1,1
110,Real Bed,1,1
200,Real Bed,1,1
175,Real Bed,1,1
200,Real Bed,1,2
135,Real Bed,1,1
99,Real Bed,2,1
140,Real Bed,1,1
250,Real Bed,1,2
125,Real Bed,2,3
225,Real Bed,1,1
132,Real Bed,1,1
300,Real Bed,2,2
57,Real Bed,1,1
180,Real Bed,1,2
99,Real Bed,2,1
109,Real Bed,1,1
149,Real Bed,1,2
225,Real Bed,1,2
108,Real Bed,1,1
649.999999999999,Real Bed,3.5,10
698.999999999999,Real Bed,2,2
225,Real Bed,1,2
250,Real Bed,1,1
485,Real Bed,2,3
136,Real Bed,1,1
79,Real Bed,1,4
130,Real Bed,1.5,2
103,Real Bed,1,1
250,Real Bed,1,3
69,Real Bed,1,1
145,Real Bed,1,1
298,Real Bed,2.5,8
350,Real Bed,2,4
108,Real Bed,1,1
349,Real Bed,3.5,7
175,Real Bed,1.5,1
89.9999999999997,Real Bed,1,1
200,Real Bed,1,2
134,Real Bed,1,1
300,Real Bed,3,12
250,Real Bed,1,2
108,Real Bed,1,1
150,Real Bed,1,8
55,Real Bed,1,1
119,Real Bed,1,1
115,Real Bed,1,1
175,Real Bed,1,1
235,Real Bed,1,1
204,Real Bed,1,2
150,Real Bed,1,8
88,Real Bed,1,1
175,Real Bed,1,3
250,Real Bed,2,7
185,Real Bed,1,2
80,Real Bed,1,1
150,Real Bed,1,1
398.999999999999,Real Bed,2.5,9
85.9999999999998,Real Bed,1,1
75,Real Bed,1,1
70,Real Bed,1,3
200,Real Bed,1,1
105,Real Bed,1,1
186,Real Bed,1,1
391,Real Bed,2.5,4
69,Real Bed,1.5,1
95,Real Bed,5,1
99,Real Bed,1,2
210,Real Bed,2.5,2
120,Real Bed,2,1
250,Real Bed,2,2
398.999999999999,Real Bed,2,7
699.999999999999,Real Bed,2,2
299,Real Bed,2,9
130,Real Bed,1,2
120,Real Bed,1,1
89.9999999999997,Real Bed,1,1
260,Real Bed,1,2
81.9999999999999,Real Bed,1,1
249,Real Bed,2,2
106,Real Bed,1,1
129,Real Bed,2,2
298,Real Bed,2,5
395,Real Bed,1,2
225,Real Bed,1,1
425,Real Bed,2,16
400,Real Bed,2,3
125,Real Bed,1,4
125,Real Bed,1,1
75,Real Bed,1,1
118,Real Bed,1,1
500,Real Bed,1.5,1
325,Real Bed,2,5
145,Real Bed,1,3
99,Real Bed,1,4
200,Real Bed,1,2
150,Real Bed,1,1
100,Real Bed,1,3
299,Real Bed,1,1
175,Real Bed,1,4
100,Real Bed,1,2
210,Real Bed,2,2
125,Real Bed,1,1
109,Real Bed,1,2
108,Real Bed,1,1
200,Real Bed,1,3
125,Real Bed,1,1
149,Real Bed,2,7
100,Real Bed,1,4
500,Real Bed,2.5,6
250,Real Bed,1.5,3
250,Real Bed,2,2
99,Real Bed,1,3
200,Real Bed,1,2
328,Real Bed,2,6
75,Real Bed,1,1
88,Real Bed,1,1
88,Real Bed,1,1
189,Real Bed,1,1
150,Real Bed,1,2
49,Real Bed,1,1
300,Real Bed,2,4
99,Real Bed,1,3
72,Real Bed,1,1
150,Real Bed,2,1
65,Real Bed,1,1
64,Real Bed,1,2
100,Real Bed,1,1
80,Real Bed,1,1
120,Real Bed,1,4
75,Real Bed,1,1
230,Real Bed,2,4
100,Real Bed,1,1
95,Real Bed,1,1
80,Real Bed,1,1
110,Real Bed,1,1
100,Real Bed,1,1
67,Real Bed,1,1
475.000000000001,Real Bed,3,4
800.000000000001,Real Bed,3,8
50,Real Bed,1,1
75,Real Bed,1,1
70,Real Bed,1,1
72,Real Bed,1,1
85,Real Bed,1,1
75,Real Bed,1,1
85.9999999999998,Real Bed,1,1
200,Real Bed,2,3
140,Real Bed,1,1
122,Real Bed,1,1
125,Real Bed,1,1
69,Real Bed,1,1
72,Real Bed,1,1
149,Real Bed,1,2
110,Real Bed,1,2
225,Real Bed,2,2
140,Real Bed,1,4
200,Real Bed,1.5,2
160,Real Bed,1,2
120,Real Bed,1.5,2
70,Couch,1,1
89,Real Bed,1,1
150,Real Bed,1,1
44,Real Bed,1,1
99,Real Bed,1,2
75,Real Bed,1,1
180,Real Bed,2,2
150,Real Bed,1,3
127,Real Bed,2,4
99,Real Bed,1,3
199,Real Bed,1,3
300,Real Bed,1,3
46,Real Bed,1,1
70,Real Bed,1,1
225,Real Bed,1,5
60,Real Bed,1,1
127,Real Bed,1,2
75,Real Bed,1,1
105,Real Bed,1,1
65,Real Bed,1,1
67,Real Bed,1.5,1
60,Real Bed,1,1
100,Real Bed,1,1
110,Real Bed,1,2
99,Real Bed,1,2
65,Real Bed,1,1
40,Real Bed,1,1
250,Real Bed,3,4
110,Real Bed,1,2
250,Real Bed,1,8
80,Real Bed,1,1
98,Real Bed,1,1
60,Futon,1,1
62,Real Bed,1,1
150,Real Bed,1,2
200,Real Bed,1,2
109,Real Bed,1,2
79,Real Bed,1,1
119,Real Bed,1,1
50,Real Bed,1,1
125,Real Bed,1,1
110,Real Bed,1,2
98,Real Bed,1,NA
60,Real Bed,1,1
129,Real Bed,1,1
50,Real Bed,1,1
350,Real Bed,2,3
125,Real Bed,1,1
119,Real Bed,1,2
44,Real Bed,1,1
280,Real Bed,1.5,3
115,Real Bed,1,2
130,Real Bed,1,2
110,Real Bed,1,2
199,Real Bed,1,2
89.9999999999997,Real Bed,1,1
79,Real Bed,1,1
97,Real Bed,1,1
99,Real Bed,1,1
175,Real Bed,1,2
225,Real Bed,2,2
80,Real Bed,1,1
73,Real Bed,1,1
79,Real Bed,1,1
200,Real Bed,1,4
120,Futon,1,2
78,Real Bed,1,1
95,Real Bed,1,1
105,Real Bed,1,1
100,Real Bed,1,2
75,Real Bed,1,1
150,Real Bed,1,1
100,Real Bed,1,2
80,Real Bed,1,1
154,Real Bed,1,2
75,Real Bed,1,1
104,Real Bed,1,1
95,Real Bed,1,2
260,Real Bed,1,3
300,Real Bed,2,5
60,Real Bed,2,1
80,Real Bed,1,1
75,Real Bed,1,1
110,Real Bed,2,1
257,Real Bed,1,4
100,Futon,1,1
160,Real Bed,1,1
80,Real Bed,1,1
140,Real Bed,1,2
65,Real Bed,1,1
250,Real Bed,1,2
181,Real Bed,1,3
130,Real Bed,1,2
80,Real Bed,1,1
30,Real Bed,1,1
189,Real Bed,1,3
67,Real Bed,1,1
75,Real Bed,1,1
105,Real Bed,1,1
80,Real Bed,1,1
129,Real Bed,1,2
80,Real Bed,1,1
129,Real Bed,1,1
62,Real Bed,1,2
99,Real Bed,1,1
78,Real Bed,1,1
70,Real Bed,1,4
220,Real Bed,2,2
99,Real Bed,1,2
128,Real Bed,1,1
100,Real Bed,1,3
200,Real Bed,1,3
80,Real Bed,1,1
84,Real Bed,1.5,1
70,Real Bed,1,2
150,Real Bed,1,4
50,Real Bed,1,1
65,Real Bed,1,1
169,Real Bed,2,2
250,Real Bed,1,2
75,Real Bed,1,1
70,Real Bed,1,1
60,Real Bed,1,1
70,Real Bed,2,1
98,Real Bed,1,1
80,Real Bed,1,1
115,Real Bed,1,1
65,Real Bed,1,1
60,Real Bed,1,1
250,Real Bed,1,6
170,Real Bed,1,1
150,Real Bed,1,2
129,Real Bed,1,2
195,Real Bed,1,2
307,Real Bed,2,2
250,Real Bed,1,2
129,Real Bed,1,2
300,Real Bed,1,1
350,Real Bed,1,2
175,Real Bed,1,2
117,Real Bed,1,1
175,Real Bed,1,2
160,Real Bed,1,1
105,Real Bed,1,1
600,Real Bed,3,4
169,Real Bed,1,3
229,Real Bed,1,1
200,Real Bed,1,2
129,Real Bed,1,1
200,Real Bed,1,1
130,Real Bed,1,2
150,Real Bed,2,2
395,Real Bed,1.5,2
250,Real Bed,1,1
229,Real Bed,1,1
299,Real Bed,1,1
200,Real Bed,1,2
99,Real Bed,1.5,6
175,Real Bed,1,2
300,Real Bed,1,2
600,Real Bed,1,1
149,Real Bed,1,2
200,Real Bed,1,1
54,Real Bed,1,1
61,Real Bed,1,1
225,Real Bed,2,2
350,Real Bed,2,2
259,Real Bed,1,2
300,Real Bed,1,3
200,Real Bed,1,1
119,Pull-out Sofa,1,1
499,Real Bed,4,6
223,Real Bed,1,2
160,Real Bed,1,1
215,Real Bed,1,2
350,Real Bed,3.5,5
167,Real Bed,1,4
275.000000000001,Real Bed,1,1
99,Real Bed,1,4
193,Real Bed,2,1
170,Real Bed,1,3
275.000000000001,Real Bed,1,2
300,Real Bed,1,2
195,Real Bed,1,3
145,Real Bed,1.5,1
375.000000000001,Real Bed,1.5,2
210,Real Bed,1,1
200,Futon,1,1
190,Real Bed,1,2
219,Real Bed,1.5,2
780,Real Bed,3,4
265,Real Bed,1,1
115,Real Bed,1,1
315,Real Bed,2,3
150,Real Bed,1,1
