order_id,customer_id,purchased_at,purchase_month,purchase_day_of_week,customer_state,customer_city,customer_zip_prefix,item_count,distinct_product_count,distinct_seller_count,distinct_category_count,item_value_brl,freight_value_brl,payment_record_count,payment_type_count,maximum_installments,payment_value_brl,review_record_count,mean_review_score,delivery_days,days_late_vs_estimate,delivered_late
ord_a2be4b162c88771a0274556b,cus_62633ad333f05e5acbf166bf,2017-09-27 00:10:07,9,3,SP,sao jose do rio preto,15025,1,1,1,1,59.90,12.48,1,1,1,72.38,1,5.0,6,-10,false
ord_682ecf1f01db909999728539,cus_5e0c6d0b2d49787e511fd20f,2017-08-05 16:44:46,8,6,RJ,rio de janeiro,20735,1,1,1,1,99.90,17.95,1,1,2,117.85,1,5.0,10,-14,false
ord_386180e8c2ea6ff6422c115f,cus_2432ab2965c91b0245a881da,2017-06-01 17:19:26,6,4,SP,suzano,08673,1,1,1,1,39.90,14.10,1,1,5,54.00,1,3.0,5,-20,false
ord_47feb8bbd1a92456040f34ba,cus_0028985b4d48947d1e476f99,2017-06-05 17:34:50,6,1,SP,dracena,17900,1,1,1,1,109.99,13.79,1,1,5,123.78,1,5.0,4,-17,false
ord_7d11c866565b6f876b207d11,cus_db7508d830c50f82d196a811,2017-08-30 13:21:35,8,3,SP,vinhedo,13284,1,1,1,1,44.90,13.08,1,1,1,57.98,1,5.0,5,-8,false
ord_496130615b467bed98e3229c,cus_3d507580fdc0b88697802a00,2017-03-09 14:21:58,3,4,RJ,petropolis,25750,1,1,1,1,64.90,14.62,1,1,1,79.52,1,3.0,13,-8,false
ord_f14cbb29b03b314df3417839,cus_aa255879610ad75181c79f63,2017-11-24 16:03:41,11,5,SP,sao jose do rio preto,15043,1,1,1,1,17.99,11.85,1,1,2,29.84,1,5.0,25,5,true
ord_8465391c1ed31f568745aeba,cus_6b4eab06223a0de8c0d73694,2017-12-03 16:57:47,12,0,RJ,rio de janeiro,22290,1,1,1,1,299.99,11.11,1,1,3,311.10,1,5.0,5,-12,false
ord_153e1d09d8b8b5d4a92c0ec6,cus_8bf224aae4304b0fc3f76bff,2017-09-12 16:28:17,9,2,SP,itapevi,06663,1,1,1,1,18.90,7.78,1,1,1,26.68,1,4.0,3,-7,false
ord_087645a9fb4da502da9db9a8,cus_4a04aed2ea988baa478e44f6,2017-05-18 20:43:41,5,4,SP,itapevi,06680,1,1,1,1,89.00,14.37,1,1,2,103.37,1,5.0,6,-16,false
ord_90558c67fa90aa356c051667,cus_3abd66ff8bf0722ea31612de,2017-10-27 05:10:43,10,5,SP,sao paulo,03317,1,1,1,1,15.00,11.85,1,1,2,26.85,1,3.0,17,-3,false
ord_bab60e9cce6f24b70dd8a087,cus_bdaa8489b41f40a070dc7344,2017-06-15 17:52:57,6,4,SP,sao paulo,03819,1,1,1,1,15.99,7.78,1,1,1,23.77,1,5.0,4,-17,false
ord_6ae7ebdca748488db6db0b1f,cus_b838b224d232b4ede9344624,2017-04-05 01:06:45,4,3,SP,sao paulo,08380,1,1,1,1,64.90,15.66,1,1,8,80.56,1,5.0,20,-3,false
ord_d93448cc8fba645040f8563d,cus_c7a070dff1f32e7a3f313069,2017-10-31 14:30:08,10,2,SP,pilar do sul,18185,1,1,1,1,45.60,15.10,1,1,1,60.70,1,5.0,14,-9,false
ord_21aad919d622c5a89adc3a37,cus_dc152477e8faf53b62999c76,2017-06-07 07:36:03,6,3,SP,sao paulo,03170,1,1,1,1,299.90,22.94,1,1,3,322.84,1,3.0,9,-18,false
ord_88c8c9ace654330237713a5a,cus_4b6ce2c9a35a19391c476c98,2017-10-27 12:38:18,10,5,SP,sao paulo,01047,2,1,1,1,389.98,35.52,1,1,10,425.51,1,4.0,15,-2,false
ord_13ee800a4db186be3706ae78,cus_fd4fa319f32efda3e2b03039,2017-11-09 23:01:02,11,4,SP,vinhedo,13283,1,1,1,1,39.00,7.78,1,1,3,46.78,1,3.0,4,-10,false
ord_c97234c7dfd49935223397b2,cus_be274e088417d755e035d6f3,2017-11-16 13:53:55,11,4,SP,jundiai,13213,1,1,1,1,23.89,9.34,1,1,1,33.23,1,3.0,8,-5,false
ord_176dcda3e89ba27c893b7c5c,cus_e2f7f4f6aa0a9c69f8ef2629,2017-05-16 07:21:34,5,2,RJ,sao joao de meriti,25550,1,1,1,1,199.90,32.15,1,1,10,232.05,1,5.0,22,0,true
ord_027865f029697fd7e71574d1,cus_1ab2d9221c169dbabc91c4d2,2017-12-16 16:17:27,12,6,MG,monte azul,39500,1,1,1,1,189.00,21.81,1,1,5,210.81,1,5.0,17,-14,false
ord_b1a7b1b4aca7435ff8641277,cus_a36d7371d02228676c015838,2017-09-05 13:24:59,9,2,SP,sorocaba,18080,1,1,1,1,18.90,12.48,1,1,1,31.38,1,3.0,13,-9,false
ord_029027b592c75ba2c8893d18,cus_c045157997863367e2d42937,2017-07-31 14:00:27,7,1,MG,belo horizonte,30575,1,1,1,1,205.00,22.27,1,1,6,227.27,,,9,-15,false
ord_4b756d40b2fa0b3ac2770423,cus_7cfce55420fb7e531c821c2b,2017-09-30 14:35:09,9,6,SP,taboao da serra,06756,1,1,1,1,26.90,11.85,1,1,3,38.75,1,3.0,11,-13,false
ord_2da2cd9c15e533fe0a67f1d1,cus_f9cdc9ce0e9a804abcfabdef,2017-07-07 19:14:34,7,5,MG,sete lagoas,35701,1,1,1,1,161.62,14.73,1,1,8,176.35,1,5.0,25,-6,false
ord_62a9a1b28af6089b0b249396,cus_a90699a16346ba67c14c494f,2017-06-18 23:47:30,6,0,RJ,rio de janeiro,22251,1,1,1,1,249.99,19.00,1,1,1,268.99,1,3.0,5,-18,false
ord_23817cb50ae30f3411f76508,cus_b24f905575f36386706d8f03,2017-11-30 01:12:17,11,4,RJ,santo amaro de campos,28140,1,1,1,1,29.90,15.10,1,1,1,45.00,1,1.0,35,7,true
ord_a0712bcf9e80fd6bfc5c3a29,cus_588f614d41efa8d7ce82cb9c,2017-11-24 08:18:26,11,5,SP,sao paulo,03884,1,1,1,1,14.90,15.10,1,1,1,30.00,1,5.0,10,-14,false
ord_d84ffd1b7694f2dcd0277297,cus_74129e76329daf54a6525b01,2017-12-09 16:45:31,12,6,RJ,rio de janeiro,20550,1,1,1,1,107.00,15.50,1,1,1,122.50,1,5.0,19,-12,false
ord_5947ce18a54b06066aae225d,cus_62fea12c92ab8ce9d50f4cf5,2017-12-17 10:49:02,12,0,SP,sorocaba,18072,1,1,1,1,54.49,7.78,1,1,3,62.27,1,5.0,5,-14,false
ord_c4b9dadd67463c1a4ba5b441,cus_7cd6b5223b7d7b8ffdf5d442,2017-07-13 10:12:14,7,4,SP,palestina,15470,1,1,1,1,35.99,12.69,1,1,2,48.68,1,5.0,11,-16,false
ord_657ba3edca44021d614fece3,cus_0bf85dee34b1131c6c7fbc1b,2017-11-24 19:01:57,11,5,SP,cordeiropolis,13490,1,1,1,1,139.99,14.00,1,1,10,153.99,1,5.0,11,-9,false
ord_516e6c526ac50a94549db2e6,cus_e27d2974ea97d67933a0bc83,2017-09-17 11:47:07,9,0,RJ,santo antonio de padua,28470,1,1,1,1,54.90,25.22,1,1,8,80.12,1,4.0,11,-11,false
ord_a2ed8a236eed10a62e151929,cus_2e0352af111970c0e6f2da74,2017-05-03 11:07:39,5,3,RJ,rio de janeiro,21310,1,1,1,1,49.00,14.11,1,1,1,63.11,1,5.0,15,-8,false
ord_e42c4ba646bee5c9847a5b93,cus_b992a65f6ed5124c7a479dab,2017-10-27 12:18:37,10,5,SP,campinas,13092,1,1,1,1,19.90,7.78,1,1,1,27.68,1,4.0,4,-6,false
ord_5aeb838f44f8bd461469ca9f,cus_c5ea459761a5ece296a5fc70,2017-08-30 10:46:15,8,3,MG,divinopolis,35500,1,1,1,1,89.90,17.88,1,1,4,107.78,1,3.0,16,-6,false
ord_0e7c5a9aa7c607ca8c847d4f,cus_ff15ae26b3404a9ddfebb883,2017-11-15 17:32:32,11,3,SP,sao paulo,05379,1,1,1,1,19.90,7.78,1,1,1,27.68,1,4.0,6,-8,false
ord_7f28b42d9257086c220732ce,cus_ce171fbcab773a4c8ee2ac12,2017-06-16 20:46:06,6,5,RJ,rio de janeiro,21220,1,1,1,1,44.90,15.10,2,1,1,60.00,1,1.0,14,-12,false
ord_f80c5a6deab463f97fbdfa3b,cus_ba005fcd29a5ff0e42610239,2017-09-10 15:49:26,9,0,MG,ribeirao das neves,33935,1,1,1,1,69.00,8.11,1,1,6,77.11,1,5.0,2,-9,false
ord_49d0ea1e425091715c0b462f,cus_106b6cd5db3b907c7740b38e,2017-11-22 11:38:48,11,3,SP,americana,13476,1,1,1,1,137.90,38.81,1,1,2,176.71,1,4.0,6,-14,false
ord_b1e63e509cf88f841c389958,cus_91df07d1e76aebb6e44633eb,2017-04-27 00:12:53,4,4,SP,roseira,12580,1,1,1,1,129.99,13.49,1,1,6,143.48,1,5.0,8,-20,false
ord_e9195caf87f2f6a4c47b3da0,cus_cc267a81dd507760ebbbc276,2017-07-28 18:33:50,7,5,SP,sao paulo,05334,1,1,1,1,129.90,18.16,1,1,1,148.06,1,4.0,10,-14,false
ord_d8d00b62410edc9371c39d09,cus_c965ebb9d866d01bd068512f,2017-12-01 08:49:02,12,5,SP,sao paulo,05639,3,3,1,1,119.70,23.34,1,1,3,143.04,1,3.0,2,-16,false
ord_34b533d9e95ca2ebb0e8d910,cus_2ff2396fcc8d192095d3f16f,2017-08-05 16:48:23,8,6,RJ,rio de janeiro,22723,1,1,1,1,799.00,20.35,1,1,10,819.35,1,5.0,16,-8,false
ord_ad0ae911520f3470c62d7b87,cus_27ef9cc40f6c60c3aec3553c,2017-09-09 19:36:37,9,6,RJ,rio de janeiro,21330,1,1,1,1,29.90,14.10,1,1,3,44.00,1,1.0,10,-8,false
ord_83bfc543d05e98dce1aada39,cus_24dd63591f4bf90ccd907695,2017-12-14 14:13:35,12,4,SP,praia grande,11704,1,1,1,1,105.00,25.57,1,1,10,130.57,1,5.0,14,-20,false
ord_5ae20b8bf7d75cf790c199fd,cus_b64aa87958bc953cd05f0059,2017-05-22 22:46:42,5,1,RJ,duque de caxias,25225,1,1,1,1,91.99,14.39,6,1,1,106.38,1,4.0,11,-11,false
ord_e67f2987b9472dfffd37516a,cus_708083d91254ead8c019f690,2017-07-22 09:09:59,7,6,SP,sao jose do rio preto,15025,1,1,1,1,299.99,15.12,1,1,5,315.11,1,3.0,10,-14,false
ord_c75e543ac60c4f9f53582c44,cus_d75c416303871486e285dd41,2017-10-24 17:07:47,10,2,SP,indaiatuba,13345,2,2,1,1,301.44,30.76,1,1,1,332.20,1,4.0,8,-9,false
ord_62443262a4132e6bf9805e1b,cus_33e377d9ded1b7b553d93eef,2017-11-24 10:17:29,11,5,SP,sao paulo,05002,1,1,1,1,99.99,15.45,1,1,2,115.44,1,5.0,10,-15,false
ord_ec18690b8f200c365fe6e494,cus_5c8b129b8b647bc297d0a0da,2017-08-29 18:14:08,8,2,RJ,nova iguacu,26255,1,1,1,1,135.90,18.52,1,1,3,154.42,1,4.0,14,-10,false
ord_3ca3ece993585c0ad216da5b,cus_199455c58ee59288e41fb2d0,2017-07-26 19:17:40,7,3,SP,sao bernardo do campo,09683,1,1,1,1,75.90,12.66,1,1,4,88.56,1,5.0,7,-22,false
ord_b1f09a240b4e8f9315e53162,cus_eea749853374f5938c6a60e0,2017-05-05 14:41:47,5,5,MG,belo horizonte,30120,1,1,1,1,249.00,16.95,1,1,3,265.95,1,5.0,7,-18,false
ord_04daf6f33bed0ea42a48cdc4,cus_188e25de6093d0a2b9d2ce16,2017-07-12 18:06:01,7,3,SP,piracicaba,13419,2,2,1,1,71.80,30.20,1,1,1,102.00,1,5.0,6,-16,false
ord_43df63c6ecbcfec682b94c9f,cus_e97498537e18a28924f77f18,2017-09-03 10:19:35,9,0,RJ,nova iguacu,26030,1,1,1,1,259.99,15.57,1,1,10,275.56,1,5.0,8,-11,false
ord_faf3bd349d27c9b206460385,cus_66bc48813f459566d5cd374b,2017-07-14 19:58:03,7,5,SP,osasco,06243,1,1,1,1,103.97,25.04,1,1,3,129.01,1,5.0,7,-13,false
ord_4f7bcf4a0a1aa4627f6c34a5,cus_9fa9ec1fc1a42c6cda8e0783,2017-04-19 15:02:03,4,3,SP,santa barbara d'oeste,13451,1,1,1,1,44.99,10.96,1,1,1,55.95,1,1.0,26,6,true
ord_ba65bfb2c2dd0d049c5f6e72,cus_e4a15083754aacdb3f9d7e1e,2017-07-26 21:15:04,7,3,SP,guarulhos,07090,1,1,1,1,39.90,12.69,1,1,5,52.59,1,5.0,6,-15,false
ord_07df349ba980f4ba4e8eff4a,cus_b6016dbbbc7cb1857d571897,2017-10-17 20:10:25,10,2,MG,governador valadares,35064,1,1,1,1,113.90,16.56,1,1,4,130.46,1,5.0,8,-14,false
ord_94b9bfc25ff7240bab1dba38,cus_dd6a9dd77d0af2e03910fdf1,2017-10-09 08:13:06,10,1,SP,itupeva,13295,1,1,1,1,116.59,13.84,1,1,2,130.43,1,2.0,9,-13,false
ord_43cd40ac583a5c2bae47906f,cus_c541240ea70633f778f6b841,2017-12-28 16:27:11,12,4,SP,sao paulo,05725,1,1,1,1,74.90,12.23,1,1,1,87.13,1,5.0,6,-14,false
ord_bdf1fba855e544e6ee30c3a0,cus_12b77f581bf2533d764b1847,2017-08-19 20:30:07,8,6,SP,campinas,13060,1,1,1,1,69.90,11.73,2,2,1,81.63,1,1.0,7,-6,false
ord_19cfadd492848b55168e79aa,cus_a74118713c092bbab37f509c,2017-10-14 09:41:51,10,6,RJ,rio de janeiro,22630,1,1,1,1,58.90,25.25,1,1,3,84.15,1,5.0,14,-10,false
ord_a738d649cc79d8fd6634c8ba,cus_3f044d5e37625b877fe0742e,2017-10-31 09:39:09,10,2,SP,sao paulo,03087,1,1,1,1,34.90,15.11,1,1,1,50.01,1,5.0,8,-6,false
ord_89bb2ebe451029a38fad47b2,cus_70b1fbeff628505c97f9112f,2017-11-11 22:02:19,11,6,SP,sao paulo,01306,1,1,1,1,140.00,9.73,1,1,1,149.73,1,5.0,7,-12,false
ord_21a99531f447b5e6f2a8249c,cus_8e85ba09c0229235976e7285,2017-08-08 09:41:56,8,2,MG,belo horizonte,30360,1,1,1,1,144.97,12.97,1,1,1,157.94,1,5.0,9,-6,false
ord_f83b42b2f6fc5e921ccebc3a,cus_f156281a9eebd77c3099ebb7,2017-11-07 12:21:51,11,2,RJ,rio das ostras,28895,1,1,1,1,133.00,15.68,1,1,8,148.68,1,5.0,9,-14,false
ord_05ca725ca480fc2e51a7fc18,cus_0645896dc40d0af776149304,2017-09-13 16:18:30,9,3,RJ,niteroi,24140,1,1,1,1,49.88,17.60,1,1,2,67.48,1,4.0,14,-6,false
ord_706549298aa3a512765f28b4,cus_9c58c91737b3589d04a06d61,2017-08-17 22:02:13,8,4,SP,sao jose dos campos,12246,1,1,1,1,61.50,11.93,1,1,1,73.43,1,5.0,7,-13,false
ord_0fba47bad9a365bb36644ac8,cus_15058250cafa8dbb0220ee58,2017-09-12 14:07:21,9,2,RJ,corrego do ouro,27980,1,1,1,1,28.90,16.11,1,1,1,45.01,1,5.0,17,-3,false
ord_1e1524b4f78ca6ed85d10d15,cus_da7619893fb57e0ea9eea18c,2017-10-16 17:27:35,10,1,RJ,volta redonda,27265,1,1,1,1,9.99,15.10,1,1,1,25.09,1,3.0,11,-7,false
ord_6ec8abbb1128075df2ea5f09,cus_286d02d7b65d56bafa8fc543,2017-01-16 14:24:22,1,1,SP,sao paulo,04021,1,1,1,1,34.90,14.52,1,1,4,49.42,1,4.0,7,-32,false
ord_291759d23c3fb4cee8e51a91,cus_a5ee6b1a2ab533db44760f0d,2017-08-30 11:47:52,8,3,SP,maua,09310,2,2,2,2,129.70,29.10,1,1,4,158.80,1,3.0,2,-19,false
ord_82251cba7a6a2b43c9c38ecb,cus_0cf14e4643417fa15dc97d50,2017-12-07 09:40:04,12,4,SP,itapetininga,18202,1,1,1,1,49.90,11.85,1,1,5,61.75,1,5.0,4,-22,false
ord_66ec4ce72f7420d281361a66,cus_b1c59db68433c978670cd74e,2017-06-30 09:29:49,6,5,MG,cataguases,36773,1,1,1,1,159.90,29.52,1,1,1,189.42,1,4.0,20,-11,false
ord_6a4c18a10f05877064075afd,cus_f8cc17bffa626012d99c749e,2017-10-27 09:21:21,10,5,SP,guarulhos,07170,1,1,1,1,114.40,13.82,1,1,4,128.22,1,1.0,10,-10,false
ord_0750c8289396a88f0acaa85c,cus_8c1487d20cbc58a19ca0fc0a,2017-12-13 21:28:07,12,3,RJ,rio das flores,27660,1,1,1,1,30.00,15.10,1,1,1,45.10,1,3.0,30,1,true
ord_2457a6c6bc0da39ca4462463,cus_ded792697619fc44e56a0abb,2017-09-21 09:04:59,9,4,SP,mogi das cruzes,08770,1,1,1,1,44.90,7.78,1,1,3,52.68,1,5.0,1,-14,false
ord_3701b7bf6745d38a3e92db23,cus_a08710fb7e9e5ba5c2c507a8,2017-11-24 21:07:00,11,5,MG,uberlandia,38400,1,1,1,1,116.90,16.58,1,1,5,133.48,1,4.0,17,-9,false
ord_7e5f6e18d038305644fc0fc5,cus_c6638c979d07b5de95ef2300,2017-08-15 11:58:33,8,2,SP,americana,13467,1,1,1,1,449.99,19.40,2,1,10,469.39,1,5.0,6,-18,false
ord_fa7b5eb5bab94b0dcad200d2,cus_8f27bc257b0215770290707c,2017-06-16 14:55:45,6,5,MG,paracatu,38600,1,1,1,1,69.90,16.25,1,1,1,86.15,1,1.0,17,-9,false
ord_98652435bdca9eedd5e004d0,cus_186c9fe9d007a17f63048ec0,2017-11-26 16:50:52,11,0,SP,campinas,13080,2,2,2,1,139.89,68.26,1,1,1,208.15,1,1.0,2,-13,false
ord_a4dac683a3b322cf04a7e2f1,cus_76f3b026f5684fec9d9bbfbd,2017-11-21 18:50:10,11,2,MG,governador valadares,35010,1,1,1,1,59.90,16.18,1,1,1,76.08,1,5.0,14,-6,false
ord_be909075b3012e3bdf5ded20,cus_432173aa8a856c4ee594cd04,2017-03-07 22:01:46,3,2,RJ,rio de janeiro,22753,1,1,1,1,27.12,15.56,1,1,4,42.68,1,4.0,7,-14,false
ord_c0e3166dcaf43468aef7f133,cus_29409dc5f438690c8e128238,2017-04-18 23:30:42,4,2,SP,taubate,12061,1,1,1,1,53.90,15.59,1,1,6,69.49,1,3.0,14,-8,false
ord_84a1da987d2bf5f46be5d2a3,cus_9511fec58f4db625e22e6986,2017-03-15 12:19:23,3,3,SP,tapiratiba,13760,1,1,1,1,152.00,12.45,1,1,1,164.45,1,5.0,8,-11,false
ord_13646eeb9096686778296016,cus_f420c482cd58fc0c83e6261f,2017-07-21 10:09:02,7,5,SP,sao jose dos campos,12223,1,1,1,1,39.90,7.78,1,1,1,47.68,1,5.0,8,-5,false
ord_e4c02cb673bea899c939c586,cus_f0089afb79e5586fb4ba9217,2017-06-28 21:08:18,6,3,SP,salto,13329,1,1,1,1,48.90,12.69,1,1,2,61.59,1,5.0,7,-13,false
ord_b15949e77396106f4f5422ea,cus_fe5a6a45b773ada5a8483e3e,2017-10-13 08:29:52,10,5,MG,taiobeiras,39550,1,1,1,1,79.90,12.69,1,1,1,92.59,1,4.0,11,-7,false
ord_9755eff3a7abc104133e3ba5,cus_7fe3954442d05dc5459f9065,2017-08-31 14:16:15,8,4,MG,lagoa santa,33400,1,1,1,1,14.00,14.10,1,1,1,28.10,1,5.0,8,-14,false
ord_2b4f68219f629a9039599c82,cus_30f15bb3f7c556a50e9bc48a,2017-11-27 11:13:06,11,1,RJ,rio de janeiro,22720,2,2,1,2,179.80,39.00,1,1,1,218.80,1,4.0,14,-7,false
ord_a3a8caca4c6f4abf0192010a,cus_5e05ad4c2374737e8343887d,2017-08-22 07:59:37,8,2,SP,sao paulo,05586,1,1,1,1,17.99,7.78,1,1,1,25.77,1,1.0,3,-10,false
ord_db68e3562de14284845383d5,cus_fe08ed14c9f4e6bbdd4d23e1,2017-12-19 17:18:41,12,2,SP,indaiatuba,13339,1,1,1,1,105.90,9.56,1,1,1,115.46,1,4.0,8,-12,false
ord_ff03266bcb2db9f6da7bb745,cus_0c2e1f0deebf3f155cb07b5e,2017-10-04 02:29:52,10,3,MG,carvalhopolis,37760,1,1,1,1,110.00,40.10,1,1,2,150.10,1,5.0,6,-24,false
ord_35ef0c03cc6b5ed6ae137c4e,cus_0c6749c5d9101fbca5bf1eb8,2017-03-11 23:36:28,3,6,SP,santo andre,09051,1,1,1,1,50.00,14.52,1,1,1,64.52,1,1.0,5,-18,false
ord_5de18945b7a9fc33a26e9e67,cus_274bbeb3be3f6773de88f590,2017-05-19 21:20:54,5,5,SP,campinas,13070,1,1,1,1,24.90,14.10,2,2,1,39.00,1,3.0,12,-23,false
ord_46b3af37094c9863b7c9e5c3,cus_b4b4e3df3233b732cab299ab,2017-04-29 22:39:02,4,6,RJ,conceicao de macabu,28740,1,1,1,1,239.99,53.23,1,1,2,293.22,1,5.0,13,-21,false
ord_0715381e285cb96beb21ec0d,cus_632c78c556ee5be446941eb5,2017-04-24 21:22:15,4,1,SP,sertaozinho,14177,1,1,1,1,99.90,15.91,1,1,1,115.81,1,2.0,3,-20,false
ord_6a0b9c0b22b0190198400f8a,cus_cdcfb6832c86548a90b4ed8e,2017-03-14 07:28:21,3,2,SP,sao paulo,05688,2,2,1,2,114.00,18.34,1,1,5,132.34,1,4.0,5,-12,false
ord_c0a23aa570041223f87a1683,cus_ef72b63c33ed0914d444265f,2017-07-29 15:38:47,7,6,SP,monte aprazivel,15150,2,2,2,1,82.89,25.21,2,2,5,108.10,1,4.0,9,-18,false
ord_3e502d77c14e0837af4c3b60,cus_b8fa1235b4d1c1e975316cee,2017-02-05 20:43:42,2,0,RJ,rio de janeiro,22795,1,1,1,1,145.00,24.00,1,1,1,169.00,1,5.0,5,-21,false
ord_768c3dec73b1426464fc5fc3,cus_d15c5bfb4d24db14ee94a711,2017-07-11 09:35:13,7,2,SP,franca,14407,1,1,1,1,12.90,12.48,1,1,1,25.38,1,5.0,15,-7,false
ord_1249dc3955258362079acee0,cus_d311b08d7b2527fd21261a04,2017-10-10 20:23:53,10,2,SP,campinas,13044,1,1,1,1,44.90,11.73,1,1,1,56.63,1,4.0,16,3,true
ord_ef9ef35f8706305aa8f01b86,cus_285d2cc20ee01bb464c8a98f,2017-09-21 13:17:36,9,4,SP,guarulhos,07182,1,1,1,1,20.30,11.85,1,1,3,32.15,1,5.0,12,-10,false
ord_5a094fb1b2ab0b67a132d11f,cus_f3da83e7e2b275467077d9dd,2017-11-17 07:40:09,11,5,SP,jau,17212,1,1,1,1,219.90,14.56,1,1,1,234.46,1,5.0,5,-14,false
ord_9551d1a1ffd2250cc3d74b8d,cus_00dff7a2632e11d9b43ac481,2017-09-13 17:05:26,9,3,SP,mogi das cruzes,08730,1,1,1,1,145.90,20.51,1,1,1,166.41,1,5.0,5,-11,false
ord_f6da61890e94288f3ad334d4,cus_aed763283c08ae01dd7785e7,2017-08-22 11:03:51,8,2,SP,campinas,13015,1,1,1,1,39.90,9.34,1,1,1,49.24,1,5.0,6,-7,false
ord_d005452247a833d6bc302037,cus_dfb8c36aa4e3cf9886deb3f4,2017-03-07 09:35:48,3,2,MG,belo horizonte,30220,1,1,1,1,24.90,14.52,1,1,1,39.42,1,4.0,13,-22,false
ord_2a3deee4f5c4c4b6ae83747b,cus_9e2e2b4e91e40f8e0d3b59a3,2017-03-03 11:54:06,3,5,SP,sao paulo,03343,1,1,1,1,199.99,12.01,1,1,3,212.00,1,5.0,4,-22,false
ord_5dbd7bba643ddb5e92caa40e,cus_af8a988fd5b03c215d1adcfc,2017-12-24 17:00:47,12,0,RJ,rio de janeiro,20251,1,1,1,1,57.49,16.16,1,1,1,73.65,1,5.0,12,-14,false
ord_8a397dd3f7f777b0ab54eb64,cus_8676e973b40e088206f0ef07,2017-07-24 21:44:50,7,1,SP,sao paulo,05833,1,1,1,1,45.90,13.37,1,1,5,59.27,1,5.0,3,-19,false
ord_72d0a8af139b9b154c3fedfa,cus_a92a2dab7728b940c0dab1a0,2017-11-13 23:52:08,11,1,RJ,petropolis,25610,1,1,1,1,119.90,18.09,1,1,5,137.99,1,3.0,9,-13,false
ord_27cd7b25f18fef5e2c256195,cus_4b0c9f1f76e740a5a7d5606f,2017-11-26 12:03:05,11,0,MG,coronel fabriciano,35171,1,1,1,1,59.90,15.17,1,1,2,75.07,1,5.0,8,-14,false
ord_aa53900992feffde441da38c,cus_184e61e01717ae3f117c0238,2017-12-14 13:29:38,12,4,SP,itapetininga,18208,1,1,1,1,349.90,19.70,1,1,1,369.60,1,5.0,9,-24,false
ord_17303745c0e2c2963b89308f,cus_a0187c3f9261c7e0f29db9e0,2017-12-04 12:14:59,12,1,RJ,rio de janeiro,20550,1,1,1,1,199.90,26.24,1,1,4,226.14,1,1.0,31,7,true
ord_5678ad7e912f00cb6cf3e158,cus_20ccbedf0dd80dd1c73d6b37,2017-06-11 10:32:14,6,0,SP,sao paulo,02712,1,1,1,1,157.99,12.61,1,1,2,170.60,1,4.0,15,-9,false
ord_aa1fada0ea69504d917eb9d0,cus_f6685e36a1f0138c22612b5b,2017-08-20 18:36:02,8,0,SP,santo andre,09090,1,1,1,1,79.90,11.76,1,1,2,91.66,1,5.0,3,-9,false
ord_499cef20b9b0a63482037bbd,cus_c7446aca65b48aa40606cee5,2017-10-26 20:26:16,10,4,RJ,rio de janeiro,22031,1,1,1,1,146.99,20.52,1,1,3,167.51,1,5.0,12,-7,false
ord_21503199d4b8e62d5009e786,cus_c74ae32db51a179e4641a64d,2017-06-26 10:49:44,6,1,SP,santos,11025,1,1,1,1,75.50,28.11,1,1,4,103.61,1,5.0,2,-9,false
ord_1bfa8f9955cc8ac212aa46b7,cus_96948701843224213034024f,2017-11-28 17:43:07,11,2,SP,sao paulo,05436,1,1,1,1,149.90,21.54,1,1,6,171.44,1,5.0,14,-10,false
ord_ac4542e56af6fef83877b13d,cus_eb687d38d7c0d7fd2bfa54e1,2017-09-20 12:19:12,9,3,RJ,rio de janeiro,22610,1,1,1,1,19.99,15.10,1,1,1,35.09,1,5.0,12,-11,false
ord_144dcd430abe2f451fdac6e2,cus_3607ae756f9d80db0506285b,2017-09-15 11:28:58,9,5,RJ,rio de janeiro,21910,1,1,1,1,38.40,14.10,1,1,1,52.50,1,4.0,15,-4,false
ord_4eafa7259fe3acdbbe3128a8,cus_197ef8e4351914a570d552a4,2017-07-01 09:30:08,7,6,RJ,mage,25901,1,1,1,1,49.00,15.10,1,1,2,64.10,1,5.0,12,-12,false
ord_784bcfc33e3f721dd5c73d8a,cus_c78bd62d62109c34e57348ab,2017-10-17 08:24:41,10,2,SP,sao paulo,03374,1,1,1,1,129.99,12.11,1,1,2,142.10,1,2.0,7,-3,false
ord_cc0543ccb67029876ca59e03,cus_cdc78e0b0c9168a625decd7d,2017-09-15 20:12:37,9,5,SP,sao paulo,05816,1,1,1,1,24.90,12.69,1,1,2,37.59,1,5.0,6,-12,false
ord_12bd9cbabce370c76ab8240c,cus_5063c31e5b68afc78dfece8c,2017-08-15 11:29:19,8,2,SP,taubate,12040,1,1,1,1,99.80,13.04,1,1,2,112.84,1,5.0,8,-12,false
ord_e9ac07cd22d6bdf740af85d0,cus_d0c9d186f4e4c5db90d13963,2017-12-04 11:24:31,12,1,RJ,rio de janeiro,22790,1,1,1,1,395.65,10.51,1,1,4,406.16,1,3.0,3,-13,false
ord_098396a8737fa1b9965adb47,cus_7636eb042c02dab080949d1f,2017-04-19 19:58:55,4,3,MG,bom repouso,37610,1,1,1,1,69.90,17.92,1,1,1,87.82,1,5.0,15,-13,false
